Text,Datetime,Location,Hashtags,polarity,subjectivity
sorry da losing vote behavior hoped better,17:12:19 12:50:33,South Africa,['DA'],0.0,0.75
presidents keepers author admits revelations could land prison books used influence anc elections,17:11:04 20:10:21,South Africa,"['ANC', 'Elections']",0.0,0.0
need anc voted squandered chance effd country,17:10:25 05:49:43,Cape Town,['anc'],0.0,0.0
britain getting involved anc presidential elections longer british colony,17:10:24 07:12:06,South Africa,"['Britain', 'ANC', 'British']",0.0,0.0
yo hhayi ke elections anc people choose running mate nje control,17:11:05 18:40:45,"Cape Town, South Africa",['ANC'],0.0,0.0
weve telling anc rid years keeping brings votes eff da,17:10:27 01:45:03,South Africa,"['ANC', 'EFF', 'DA']",0.0,0.0
cant imagine anyone anc read still voting zumas dont get december conference going head,17:11:06 19:27:34,Johannesburg,['ANC'],0.0,0.0
zuma dynasty cabal battling quorum branches loaded ghosts cant find bodies bidding steal anc election,17:11:08 09:10:20,South Africa,"['Zuma', 'ANC']",0.0,0.0
hurts anc government voted shoots massacres people marikana like,17:11:07 00:19:23,"Pretoria, South Africa",['ANC'],0.0,0.0
amlive effmotion anc dont support motion anc lose voters 2019 radicaltransformation anc,17:11:07 06:20:26,South Africa ,"['AMLive', 'EFFMotion', 'RadicalTransformation', 'ANC']",0.0,0.0
ancvotes da eff,17:12:25 12:19:07,"Pretoria, South Africa","['ANCVotes', 'DA', 'EFF']",0.0,0.0
perhaps read bookdont vote anc growth economy pay bonus,17:11:07 23:53:16,South Africa,['anc'],0.0,0.0
voted supported anc inadvertently supported corruption presidentskeepers jacquespauw,17:11:07 11:22:21,"Port Elizabeth, South Africa","['ANC', 'PresidentsKeepers', 'JacquesPauw']",0.0,0.0
vote anc possibly even eff enabling continuation corruption jacquesoneusebius thepresidentskeepers,17:11:07 09:34:12,"Port Elizabeth, South Africa","['ANC', 'EFF', 'JacquesOnEusebius', 'ThePresidentsKeepers']",0.0,1.0
anc dec election watershed moment mzansi zuma dynastyfiefdom continue rape country,17:11:07 09:34:54,South Africa,"['ANC', 'Zuma']",0.0,0.0
whew read thepresidentskeepers vote anc 2019 checked bipolar disorder,17:11:04 10:16:03,South Africa,"['ThePresidentsKeepers', 'ANC']",0.0,0.0
int turning grave presidential electioneering think people capacity unify anc let start 2unify,17:11:01 19:21:43,"Soweto, South Africa",['ANC'],0.0,0.0
eff forever like eff rule south africa 2019 elections bazonya anc gijima gcwala iziganga ngenani emahlathini,17:11:09 14:14:31,South Africa,['ANC'],0.0,0.0
declare ndz cr17 becomes anc president youd forfeited vote elsewhere,17:10:28 08:35:54,"Temba, South Africa","['NDZ', 'CR17', 'ANC']",0.0,0.0
stealing anc conference well time party move 1912 2017 every member vote independent,17:10:30 05:06:08,South Africa,['ANC'],0.0,0.125
last someone watching anc election counting votes,17:11:09 10:28:16,Johannesburg,['ANC'],0.0,0.0666666666666666
kwaso need vote anc every byelections voting governments change,17:10:30 09:23:41,Cape Town,['ANC'],0.0,0.0
ndz next president carry legacy zuma cost anc majority votes elections2019,17:11:09 09:05:13,South Africa,"['NDZ', 'Zuma', 'ANC', 'Elections2019']",0.0,0.0
stealing anc dec election started earnest zuma dynasty cannot trusted ancec,17:10:31 15:33:05,South Africa,"['ANC', 'Zuma', 'ANCEC']",0.0,0.0
voted anc realize theyve betrayed,17:11:09 08:08:10,"Centurion, South Africa",['ANC'],0.0,0.0
southafricagt byelection results eastern cape bcm ward 27 anc 2156 votes da 1562 votes eff 120 votes ufec10 votes,17:11:03 06:24:56,South Africa,"['SouthAfrica', 'ANC', 'DA', 'EFF']",0.0,0.0
cr17 taken lead contested elections anc recent history last branches spoken,17:11:03 07:52:12,South Africa,"['CR17', 'ANC']",0.0,0.1583333333333333
seems stop nuclear corruption deal vote anc power,17:11:03 10:42:09,South Africa,['ANC'],0.0,0.0
guptas likely planning hack elections keep frail anc power need stand together see dont happen elections2019,17:11:09 06:05:38,"Western Cape, South Africa","['Guptas', 'ANC', 'Elections2019']",0.0,1.0
time sacp found voice together eff could get tough anc dry run 2019 elections important,17:10:22 09:32:43,South Africa,"['SACP', 'EFF', 'ANC']",-0.0185185185185185,0.8111111111111112
organization anc cant run conference properly surprised mess correct thing vote gang next elections grootman68 still sg also known acemagashule,17:12:20 10:21:01,Johannesburg,"['ANC', 'AceMagashule']",-0.0249999999999999,0.3583333333333333
portia adams spokesperson da leader spoke election president refused flatly comment suspension da mayor da issues wheres euphonik somgaga need,17:12:19 16:34:10,"Midrand, South Africa","['DA', 'DA']",-0.025,0.125
also voting white controlled da led coalition unthinkable option rooting anc confidence,17:10:15 22:21:29,South Africa,"['DA', 'ANC']",-0.025,0.4
anc looks like counting votes happening long take yesterday simple head count took hours,17:12:18 10:31:08,"Johannesburg, South Africa",['ANC'],-0.025,0.3785714285714285
thats great bidvest delivers service 1000 without stealing money like guptas gov tsotsis means contracts small black owned entrepreneurs anc gov signed 1000 contracts place else dont vote corrupt anc,17:11:11 09:31:35,South Africa,"['Guptas', 'ANC', 'corrupt', 'ANC']",-0.0291666666666666,0.6458333333333333
know corrupt anc decided 2 need 2 get ids 2 rural areas dont know corruption 2 secure 2019 votes,17:10:27 07:34:32,South Africa,"['CORRUPT', 'ANC', 'CORRUPTION']",-0.0333333333333333,0.5333333333333333
das motion early elections likely dead water gtgtgt jacobzuma mbete maimane earlyelections parliament,17:09:05 08:00:39,"Port Elizabeth, South Africa","['DA', 'jacobzuma', 'mbete', 'maimane', 'earlyelections', 'parliament']",-0.0333333333333333,0.5666666666666668
ndz anc thinking u fools going 2 mention white get attention get vote saying make poor black people rich wealth actually go zuma family friends guptas russia china elected voteforndz vote4corruption,17:11:10 06:50:03,South Africa,"['NDZ', 'ANC', 'Zuma', 'Guptas', 'Russia', 'China', 'VoteforNDZ', 'Vote4CORRUPTION']",-0.0383333333333333,0.3766666666666666
former treasure general says eff sold black people voting dasmalema,17:03:20 14:25:48,"Johannesburg, South Africa",['EFF'],-0.0388888888888888,0.3111111111111111
think anc much conflicted shows voting results well outcome elections cr17 hard task unifying party,17:12:19 03:53:09,Cape Town,"['ANC', 'CR17']",-0.0458333333333333,0.3708333333333333
ok da branch managers blatantly lie twist facts social media serve financial purposes discredit dont agree janhanekom thousand votes ward lost ridiculous behaviour individual office bearer,17:12:08 17:52:24,South Africa,"['DA', 'JanHanekom']",-0.0499999999999999,0.411111111111111
waiting political parties respond question early elections business usual parliament eff udm daanc,17:12:29 09:36:05,South Africa,"['EFF', 'UDM']",-0.0499999999999999,0.2166666666666666
well done eff helping bring fraudsters trial least u paying attention expect much 2019 steal elections,17:09:14 10:10:26,South Africa,['EFF'],-0.0499999999999999,0.3
waiting political parties respond question early elections business usual parliament eff udm daanc,17:12:29 09:36:05,South Africa,"['EFF', 'UDM']",-0.0499999999999999,0.2166666666666666
breaking news election results ancelectiveconference2017 anc54 anc expected announced minute independent election agency already venue supporters ndz cr17 singing dancing via kenzie,17:12:18 15:57:05,"Johannesburg, South Africa","['ANCElectiveConference2017', 'ANC54', 'ANC', 'NDZ', 'CR17']",-0.05,0.2625
neither coffins white farmers belong da careful loosing voters choosing sides da,17:10:31 06:27:51,South Africa,['DA'],-0.05,0.5
means eff supporters voters doomed long limpopo doompastor even get,17:01:22 17:20:26,"Johannesburg, South Africa","['EFF', 'Supporters', 'Voters', 'Doomed', 'Limpopo', 'DoomPastor']",-0.05,0.4
south africa leadership race wide open anc voting delegates gt radicaleconomictransformation vs unity vs cr17 via,17:12:06 06:40:34,South Africa,"['ANC', 'RadicalEconomicTransformation', 'unity', 'CR17']",-0.05,0.45
news michaelkomape lifeesidimeni cases show anc regard compassion poor theyre useful voting fodder,17:11:15 21:21:45,"Cape Town, South Africa","['MichaelKomape', 'LifeEsidimeni', 'ANC']",-0.05,0.3
becomes problem dabecause hand also stands tries get da voters public representative needs disciplined,17:12:09 03:05:46,South Africa,['DA'],-0.05,0.2333333333333333
anc54 voting anc national officials top6 began midnight sunday initially supposed monday decision rescinded results expected announced today,17:12:18 03:11:27,South Africa,"['ANC54', 'ANC', 'Top6']",-0.05,0.2
told eff members jhb spent entire night stocking tyres forcing ppl moveampwatch noconfidence vote,17:08:08 05:16:49,South Africa,"['EFF', 'NoConfidence']",-0.05,0.3625
watch eff baleka mbete becomes president afternoon instruct mps tell arrest zuma tomorrow zumavote,17:08:08 11:46:30,Midrand,"['EFF', 'ZumaVote']",-0.05,0.0
anc anc54 make simple ruling missing 68 votes issues drags thats anc cannot decisive corruption many guilty,17:12:20 16:40:39,Cape Town,"['ANC', 'ANC54', 'ANC', 'Corruption']",-0.05,0.4767857142857142
kamhunga cummon government manages misspend amount year long anyone townships keep voting anc add nothing economy,17:11:08 12:40:17,South Africa,['ANC'],-0.05,0.4
must admit anc process seems transparent minor glitches ancdecides ancvotes anc54,17:12:18 06:15:34,South Africa,"['ANC', 'ANCdecides', 'ANCvotes', 'ANC54']",-0.05,0.2
explanation 68 undeclared unexplained votes anc54 hope helps someone ancvotes anc ancconference 11,17:12:19 10:25:44,"Cape Town, South Africa","['ANC54', 'ANCVotes', 'ANC', 'ANCConference']",-0.05,0.0
add long list reasons vote da,17:08:16 11:01:27,"Cape Town, South Africa",['DA'],-0.05,0.4
anc long night still finished voting,17:12:18 06:27:19,"Johannesburg, South Africa",['ANC'],-0.05,0.4
low cud eff use black votes sell white dominated apartheid party regime change,17:07:09 08:15:10,"Pietermaritzburg, South Africa",['Eff'],-0.0555555555555555,0.2444444444444444
da starting sabotage swear early election callplay game right fellowsno need push hard,17:08:09 10:43:11,"Randburg, South Africa","['DA', 'Early']",-0.0611904761904762,0.3754761904761904
zuma shown blind loyalty loyalty dont blindly support political party surely time vote political leaders speak needs political parties bad see good leaders yet zumamustfall anc da eff,17:11:22 06:18:07,Cape Town,"['zumamustfall', 'ANC', 'DA', 'EFF']",-0.0624999999999999,0.4736111111111111
zuma shown blind loyalty loyalty dont blindly support political party surely time vote political leaders speak needs political parties bad see good leaders yet zumamustfall anc da eff,17:11:22 06:18:07,Cape Town,"['zumamustfall', 'ANC', 'DA', 'EFF']",-0.0624999999999999,0.4736111111111111
zuma shown blind loyalty loyalty dont blindly support political party surely time vote political leaders speak needs political parties bad see good leaders yet zumamustfall anc da eff,17:11:22 06:18:07,Cape Town,"['zumamustfall', 'ANC', 'DA', 'EFF']",-0.0624999999999999,0.4736111111111111
anc like bathabiledlameni saying feminist voter fodder anc doesnt move sharply toward left knows lose majority eff purepolitics existing law allows need const amendment talkleftwalkright,17:12:20 21:15:17,"Cape Town, South Africa","['ANC', 'BathabileDlameni', 'EFF', 'PurePolitics', 'TalkLeftWalkRight']",-0.0625,0.375
anc like bathabiledlameni saying feminist voter fodder anc doesnt move sharply toward left knows lose majority eff purepolitics existing law allows need const amendment talkleftwalkright,17:12:20 21:15:17,"Cape Town, South Africa","['ANC', 'BathabileDlameni', 'EFF', 'PurePolitics', 'TalkLeftWalkRight']",-0.0625,0.375
eff dangerous party obtain enough votes become genuine threat serve country malema,17:07:29 17:24:36,"Milnerton, South Africa","['EFF', 'Malema']",-0.0666666666666666,0.6333333333333333
dirty media trick declared cyrilramaphosa wins anc presidency voting till complete calls skill fakenews trying distract people wmc orders,17:12:18 06:27:34,South Africa,"['CyrilRamaphosa', 'ANC', 'FakeNews', 'WMC']",-0.0666666666666666,0.4666666666666666
busy bullshitting voters blindly jhb da vote resolution curb property hijackings catch real crooks,17:09:17 09:06:37,"Pretoria, South Africa",['DA'],-0.0666666666666666,0.4222222222222222
anc leadership race fight every single vote stephen grootes,17:12:03 22:33:38,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
anc leadership race fight every single vote stephen grootes,17:12:04 04:03:02,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
anc leadership race fight every single vote stephen grootes,17:12:05 16:10:01,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
anc leadership race fight every single vote stephen grootes,17:12:04 05:28:02,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
anc leadership race fight every single vote stephen grootes,17:12:05 10:31:22,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
anc leadership race fight every single vote stephen grootes,17:12:05 05:40:05,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
anc leadership race fight every single vote stephen grootes,17:12:04 06:43:02,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
anc leadership race fight every single vote stephen grootes,17:12:05 04:14:02,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
anc leadership race fight every single vote stephen grootes,17:12:04 23:25:51,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
anc leadership race fight every single vote stephen grootes,17:12:04 16:00:25,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
anc leadership race fight every single vote stephen grootes,17:12:05 11:51:01,South Africa,['ANC'],-0.0714285714285714,0.2142857142857142
n strange people western cape seen dont vote da gauteng black fools vote sies,17:08:25 13:16:31,"Johannesburg, South Africa",['DA'],-0.0722222222222222,0.1944444444444444
breaking news election results ancelectiveconference2017 anc54 anc expected announced minute originally due announced 5pm independent election agency already venue supporters ndz cr17 singing dancing,17:12:18 15:55:25,South Africa,"['ANCElectiveConference2017', 'ANC54', 'ANC', 'NDZ', 'CR17']",-0.075,0.3
eff malema failure anc remove zuma main reason losing votes gauteng gonestm,17:02:14 10:30:05,South africa,['EFF'],-0.075,0.3166666666666666
eff malema failure anc remove zuma main reason losing votes gauteng gonestm,17:02:14 10:30:05,Midrand,['EFF'],-0.075,0.3166666666666666
sassa anc lot loose sapo dont think vote people cant problem solve,17:11:03 07:41:57,"Joburg, South Africa","['SASSA', 'ANC', 'SAPO']",-0.0769230769230769,0.2692307692307692
anc54 consider disputed 68votes allocated candidates lost runoff race candidate would loose top6 acemagashule announced anc secretaygeneral senzomchunu would replace could throw ancconference tailspin,17:12:19 12:51:16,South Africa,"['ANC54', '68Votes', 'Top6', 'AceMagashule', 'ANC', 'SecretayGeneral', 'SenzoMchunu', 'ANCConference']",-0.0769230769230769,0.2692307692307692
anc54 consider disputed 68votes allocated candidates lost runoff race candidate would loose top6 acemagashule announced anc secretaygeneral senzomchunu would replace could throw ancconference tailspin,17:12:19 19:20:29,South Africa,"['ANC54', '68Votes', 'Top6', 'AceMagashule', 'ANC', 'SecretayGeneral', 'SenzoMchunu', 'ANCConference']",-0.0769230769230769,0.2692307692307692
attempts goes empty public knows whos right whos wrong zuma defeated wmc da eff noconfidencevote,17:08:11 11:40:58,"Randburg, South Africa","['zuma', 'wmc', 'da', 'eff', 'NoConfidenceVote']",-0.0785714285714285,0.5005952380952381
attempts goes empty public knows whos right whos wrong zuma defeated wmc da eff noconfidencevote,17:08:11 11:40:58,"Randburg, South Africa","['zuma', 'wmc', 'da', 'eff', 'NoConfidenceVote']",-0.0785714285714285,0.5005952380952381
people acting like eff winning witssrcelections bad thing maybe actually get shit done eff,17:10:19 19:55:03,Johannesburg,"['EFF', 'WitsSRCElections']",-0.0799999999999999,0.4633333333333332
politics aside never voted da wont say voted actually last elections first time voted ever note sad today use rhetoric people townships suffered years anc liberation party handsoffmashaba,17:11:30 20:12:54,Cape Town,"['ANC', 'HandsOffMashaba']",-0.0833333333333333,0.4666666666666666
ramaphosa slams suggestions amend constitutional mandate sarbanc members please vote ndz led men protects constitution changedcr17 bring us back land black charge economy,17:12:15 16:41:50,South Africa,['ANC'],-0.0833333333333333,0.2166666666666666
left eff breathing fear even amongst black voters faced zimbabwe prospect fear grips want land,17:03:23 21:22:56,"Daveyton, South Africa","['EFF', 'Black', 'Zimbabwe', 'land']",-0.0833333333333333,0.2166666666666666
baba anzi finally heavens00 itdirectly george smalema whys da eff laid charges gupta calling black staff monkeysis done elections see hear speak,17:06:21 19:02:39,South Africa,"['DA', 'EFF']",-0.0833333333333333,0.7166666666666667
large number absentions anc nominations process indicating branches want reveal positions want play cards close chest means voting dec elections held secret ballot could change,17:12:04 19:22:41,South Africa,['ANC'],-0.0928571428571428,0.5642857142857143
anc goes 2019 national elections two centres power zuma head government ramaphosa head partyanc remain paralysed little progress made turning around public services cleaning soes tackling corruption,17:12:25 20:47:26,Johannesburg,['ANC'],-0.09375,0.2833333333333333
nzimande vavi malema guilty chargedi certainly havent forgottenremember conflicted yr next voteeff,17:07:25 04:45:46,"Johannesburg, South Africa",['eff'],-0.0952380952380952,0.5238095238095238
opposition parties busy making noise anc instead working hard convince voter vote come 2019 national polls,17:12:21 11:18:32,"Temba, South Africa",['ANC'],-0.0958333333333333,0.4208333333333333
eff must bore put vote onto waste leave alex riverpark far herman well little changes see,17:11:29 06:36:05,Johannesburg,['EFF'],-0.0958333333333333,0.5
getting dirtier dirtier inherent anc problem fighting little piece power influence really focusing service delivery every level elections really pathetic honest,17:12:11 11:12:45,"Johannesburg, South Africa",['ANC'],-0.096875,0.65
nepotism ndz elected branch delegates individuals please read anc election procedures carefully,17:12:16 15:13:44,South Africa,['ANC'],-0.1,1.0
country taken white supremacists given dogs face trouble persecution everywhere woza 2019 eff vote,17:11:08 22:19:07,"Cape Town, South Africa",['EFF'],-0.1,0.1
mr ramaphosa inadvertently gave hint difficult task ahead may smile faded results vote leadership positions trickled struggle ahead anc leader,17:12:23 12:22:38,Johannesburg,['ANC'],-0.1,0.55
basic education dept warned sinking toilets 10 years ago limpopo court hears via voters realise anc doesnt give shit,17:11:20 18:38:55,"Pietermaritzburg, SouthAfrica",['ANC'],-0.1,0.4625
duplicity ndz bucket loads lady saying must unite behind whoever survives anc dec election duarte really zip embarrassing ramaphosa,17:11:19 10:56:26,South Africa,"['NDZ', 'ANC', 'Duarte', 'Ramaphosa']",-0.1,0.4499999999999999
wants disintegrate anc ally da ascend throne ramaphosa incessantly defaming wmc propaganda hide whitecorruption behind novoteramaphosa savesa,17:11:09 10:27:08,South Africa,"['ANC', 'Ramaphosa', 'WMc', 'Whitecorruption', 'novoteramaphosa']",-0.1,0.3
strategies wmc wasted da loosing elections wmcpaidmedia said next fakenews spread,17:08:25 10:49:54,South Africa,"['WMC', 'DA', 'elections', 'Wmcpaidmedia', 'fakenews']",-0.1,0.0
lawyers anc responded letter demand socalled missing 68 voters inviting meeting luthuli house later week,17:12:20 17:18:18,"Bloemfontein, South Africa",['ANC'],-0.1,0.025
strategies wmc wasted da loosing elections wmcpaidmedia said next fakenews spread,17:08:25 06:16:25,South Africa,"['WMC', 'DA', 'elections', 'Wmcpaidmedia', 'fakenews']",-0.1,0.0
thousands expected eff march union buildings zumavote,17:08:08 10:31:08,"East London, South Africa","['EFF', 'ZumaVote']",-0.1,0.4
assure nkosazanadlaminizuma camp intending cook manipulate votes guaranteed presidential position ever takes keep baba ka duduzane jail anc,17:11:26 04:43:15,South Africa,"['NkosazanaDlaminiZuma', 'ANC']",-0.1,0.0
amcu eff 2019 like anc really trouble come 2019 history made like local gment elections,17:08:16 13:54:24,"Port Elizabeth, South Africa","['AMCU', 'EFF']",-0.1,0.1
7million bring service delivery poor thats much da cares citizenry voteda 2019 dadelivers,17:10:26 16:37:41,"Jozi-mjondolo, SA","['DA', 'SA', 'VoteDA', 'DAdelivers']",-0.1,0.4
u talk mndlozi ask alleged bribe anc 2 eff thy voted,17:07:12 04:57:51,SOUTH AFRICA,"['MNdlozi', 'Anc', 'Eff']",-0.1,0.1
malemaforpresident im pink vote eff,17:06:14 10:31:15,"Centurion, South Africa","['MalemaForPresident', 'EFF']",-0.1,0.3
rampant inflation anc much come zuma weakens rand gets richer poor get poorer vote anc,17:12:04 07:19:55,South Africa,"['ANC', 'Zuma', 'ANC']",-0.1,0.4
da goes conference gauteng weekend electing leadership see party prepare national elections 2019 contest provincial leader take center stage john moodey ghaleb cachalia,17:11:17 14:00:47,"Johannesburg, South Africa",['DA'],-0.1,0.1
reason concourt need force secret ballot eff ready interdict voteofnoconfidence mbete decides zumamustfall,17:08:01 08:00:16,"Cape Town, South Africa","['ConCourt', 'EFF', 'voteofnoconfidence', 'ZumaMustFall']",-0.1,0.6
heed people elections2019 bruising anc feel pity beetenderpreuners,17:12:13 09:02:36,"MIDRAND,SOUTH AFRICA","['elections2019', 'ANC', 'BeeTenderpreuners']",-0.1,0.2
rt eff national assembly constitutionally allowed vote wrong right even,17:02:14 16:09:28,"Mpumalanga, South Africa ",['EFF'],-0.1071428571428571,0.7178571428571429
anc promises sans heaven earth rooting corruption yet failed deal one smallanyana scandal 68missingvotes look nec54 expect us take seriously oh please anc respect us toe deserve better amlive,17:12:21 06:19:41,"Durban, South Africa","['ANC', '68MissingVotes', 'NEC54', 'ANC', 'AMLive']",-0.111111111111111,0.4888888888888889
watching paint dry less agonising waiting election anc president,17:12:17 11:11:51,Pretoria,['ANC'],-0.1166666666666666,0.3333333333333333
problem african presidents believe account anyone people country voted party sadly anc allowed useless individual become president huge flaw constitution,17:12:13 18:03:05,Alberton,['ANC'],-0.1199999999999999,0.5
da never jhb power due illegitimate gifting eff votes eff must withdraw support,17:09:24 13:21:56,South Africa ,"['DA', 'EFF']",-0.125,0.375
next visit investigating community limpopo next year release video visited 9 provinces rural places sad dont use people votes 2019 dont promise things u wont fulfill anc anc da eff others,17:11:19 10:11:11,Johannesburg ,"['Anc', 'ANC', 'DA', 'EFF']",-0.125,0.25
luckily free market system already sorted big time yesterday shareholders lost corrupt anc ceos citizens shareholders gets punished gov looting freehealthcare freeeducation drain poor voters lose economics101,17:12:07 10:01:34,South Africa,"['corrupt', 'ANC']",-0.125,0.625
89 da mps resign malema et al believed general election would forced,17:08:11 21:13:33,"Johannesburg, South Africa","['DA', 'Malema']",-0.125,0.35
da never jhb power due illegitimate gifting eff votes eff must withdraw support,17:09:24 13:21:56,South Africa ,"['DA', 'EFF']",-0.125,0.375
next visit investigating community limpopo next year release video visited 9 provinces rural places sad dont use people votes 2019 dont promise things u wont fulfill anc anc da eff others,17:11:19 10:11:11,Johannesburg ,"['Anc', 'ANC', 'DA', 'EFF']",-0.125,0.25
past cannot denied last twenty years also made dismal mark history rather focus blame race call anc mps account use vote 2019 make mark call change nomorecorruption,17:12:01 05:53:53,South Africa,"['ANC', 'NoMoreCorruption']",-0.125,0.1583333333333333
da seeing relatively small voter slippage rightwing groupings anclite stigma alienates white voters metsimaholo,17:11:30 09:56:37,"Cape Town, South Africa","['DA', 'Metsimaholo']",-0.125,0.2
next visit investigating community limpopo next year release video visited 9 provinces rural places sad dont use people votes 2019 dont promise things u wont fulfill anc anc da eff others,17:11:19 10:11:11,Johannesburg ,"['Anc', 'ANC', 'DA', 'EFF']",-0.125,0.25
anc lost 3 million votes previous election eff gained 12 million votes wonder anc bitter,17:02:15 15:43:51,"Soweto, South Africa",['EFF'],-0.1333333333333333,0.3333333333333333
press well done vote cos im tired ancs stealing das moaning effs jokes ifps wars every political party talks marches sings dances throws poo current lives conditions matter folks turning comedy,17:11:27 14:31:43,"Johannesburg, South Africa","['Anc', 'DA', 'Eff', 'IFP']",-0.1333333333333333,0.3999999999999999
zumavote finally going eff getting bored speeches giving us action,17:08:08 13:24:45,Pietermaritzburg,"['ZumaVote', 'EFF']",-0.1333333333333333,0.7000000000000001
press well done vote cos im tired ancs stealing das moaning effs jokes ifps wars every political party talks marches sings dances throws poo current lives conditions matter folks turning comedy,17:11:27 14:31:43,"Johannesburg, South Africa","['Anc', 'DA', 'Eff', 'IFP']",-0.1333333333333333,0.3999999999999999
final results cyril rampahosa lead 245 nominations dr dlamini zuma ndz number nominations anc president final outcome depend vote anc elective conference voting secret ballot,17:12:04 18:37:53,South Africa,"['NDZ', 'ANC']",-0.1333333333333333,0.9
press well done vote cos im tired ancs stealing das moaning effs jokes ifps wars every political party talks marches sings dances throws poo current lives conditions matter folks turning comedy,17:11:27 14:31:43,"Johannesburg, South Africa","['Anc', 'DA', 'Eff', 'IFP']",-0.1333333333333333,0.3999999999999999
one ells see massive potential vote buyingmanipulation hiding behind member known name unity mpumalanga ancconference anc,17:12:04 14:53:15,South Africa,"['ANCConference', 'ANC']",-0.1333333333333333,0.9
press well done vote cos im tired ancs stealing das moaning effs jokes ifps wars every political party talks marches sings dances throws poo current lives conditions matter folks turning comedy,17:11:27 14:31:43,"Johannesburg, South Africa","['Anc', 'DA', 'Eff', 'IFP']",-0.1333333333333333,0.3999999999999999
unity bridge far jacobzumas cabal paralysed divided anc fractured party could positive outcome anc54 force renewal could eliminate corrupt compromised accreditation process criminal attempts votebuying intimidation,17:12:16 19:39:42,South Africa,"['JacobZuma', 'ANC', 'ANC54']",-0.1431818181818182,0.7738636363636364
kzn stop mingling political participation eff start 4cuzin ur politics da voters hardly see u de grnd,17:08:01 07:22:44,"Diepsloot, South Africa",['EFF'],-0.1458333333333333,0.3208333333333333
look nowyou used patriciadelille get coloured vote gain control western usedmaterial da dumping maimane learn hard use dump,17:12:14 22:50:41,"Campsbay,Cape Town,Western.C","['PatriciaDelille', 'usedMaterial', 'DA', 'Maimane']",-0.1458333333333333,0.2708333333333333
thats anc loses 2019 vote like local elections,17:12:12 14:08:37,"Mabopane, Pretoria",['anc'],-0.15,0.05
ortambo wonder past anc icon dusted next year 2019election year distract appalling current leadership,17:10:27 06:26:37,"Cape Town, South Africa","['ORTambo', 'ANC', '2019Election']",-0.15,0.3874999999999999
national elections ill ground voluntarily campaigning eff ifp gain votes kzn eff ready 2019,17:12:18 17:35:41,South Africa,"['EFF', 'EFF']",-0.15,0.75
straight fight cr17 ndz slates delivered divided anc road cr17 difficult deliver econ growth 2019 election victory two linked,17:12:18 17:36:48,Pretoria,"['CR17', 'NDZ', 'ANC', 'CR17']",-0.15,0.7
anc wants use illegal immigrants rig votes,17:11:01 05:16:44,"Mamelodi, South Africa",['ANC'],-0.15,0.3
patel late last night lotus spoke superzuma kzn delegations told anc deliberated 68 votes cast election top6 set aside sabcnews anc54 ancelectiveconference2017,17:12:20 05:17:54,"Durban, South Africa","['SuperZuma', 'KZN', 'ANC', 'Top6', 'SABCNews', 'ANC54', 'ANCElectiveConference2017']",-0.15,0.3333333333333333
seabe da da addresses people without vilifying anc order gain public favour vote da watching da late seems criticize anc dont need critics,17:11:25 12:59:20,South Africa,['DA'],-0.15,0.3333333333333333
tokyosexwale anc dont take us seriously comes fighting corruption justify election corrupt thug acemagashule clean senzomchunu ace gave guptas r30m tax money wedding yet today anctop6 amlive,17:12:19 06:04:40,"Durban, South Africa","['ANC', 'AceMagashule', 'SenzoMchunu', 'Ace', 'Guptas', 'ANCTop6', 'AMLive']",-0.1555555555555555,0.7888888888888889
next anc president dlaminizuma cyrilramaphosa already declared public online voting whitemedia coming back back fake propaganda help succeeding ramaphosa showing dont get distracted fake news channels,17:12:17 07:28:38,South Africa,"['ANC', 'DlaminiZuma', 'CyrilRamaphosa', 'whitemedia', 'fake', 'ramaphosa']",-0.1571428571428571,0.3095238095238096
zuma corrupt demagogue even became prez anc thank god ive never wasted single vote dingily,17:11:06 07:36:40,"Queenstown, Eastern Cape, SA","['Zuma', 'ANC']",-0.1571428571428571,0.4047619047619047
especially eff eff members want apartheid opposite racists fighting fake racism voters,17:11:02 10:38:35,South Africa,"['EFF', 'EFF', 'RACISTS', 'Fake', 'Racism']",-0.1666666666666666,0.6666666666666666
tense night republic kodwa reassured fact voting eff 2019 anc must properly learn word coalition government angithi hear skin,17:12:17 19:27:25,Johannesburg,"['EFF', 'ANC']",-0.1666666666666666,0.3
goodbye da pander racist black people score votes,17:10:10 15:49:37,"Pietermaritzburg, SouthAfrica",['DA'],-0.1666666666666666,0.4333333333333333
goes show deceitful unpredictable politicians whats zwelimkhize withdrawing dp position anc54 ancconference ancconference2017 ancvotes anc ndz17 cr17 cr17siyavuma,17:12:17 17:34:13,South Africa,"['ZweliMkhize', 'ANC54', 'ANCConference', 'ANCConference2017', 'ANCVotes', 'anc', 'NDZ17', 'CR17', 'CR17SIYAVUMA']",-0.1666666666666666,1.0
